12,จากโครงสร้างดังแสดงในรูป จงพิจารณาว่าชิ้นส่วนใดเป็นชิ้นส่วนที่รับแรงเพียงสองแรง,AB,BC,ABC,CD,none,4,q12.png,none,none,none,none,none
13,จากโครงสร้างดังแสดงในรูป จงพิจารณาว่าชิ้นส่วนใดเป็นชิ้นส่วนที่รับแรงเพียงสองแรง,AB,BC,BCD,AB และ BCD,none,1,q13.png,none,none,none,none,none
14,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาชิ้นส่วนที่แรงกระทำเป็นศูนย์,AB,BC,BD,CD,none,1,q14.png,none,none,none,none,none
15,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาชิ้นส่วนที่แรงกระทำเป็นศูนย์,BC และ BE,FG และ FE,BE และ FE,BC และ FG,none,4,q15.png,none,none,none,none,none
16,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาชิ้นส่วนที่แรงกระทำเป็นศูนย์,AB,BC,BD,CD,none,1,q16.png,none,none,none,none,none
17,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาจำนวนชิ้นส่วนที่แรงกระทำเป็นศูนย์,1,2,3,4,none,2,q17.png,none,none,none,none,none
18,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาชิ้นส่วนที่แรงกระทำเป็นศูนย์,AB,DE,CD,AC,none,2,q18.png,none,none,none,none,none
19,สำหรับชิ้นส่วนโครงถักมวลเบาดังแสดงในรูป จงพิจารณาหาชิ้นส่วนที่แรงกระทำเป็นศูนย์,AB,AC,CD,AE,none,4,q19.png,none,none,none,none,none
20,"กล่อง A มีมวล 12 kg ,กล่อง B มีมวล 6 kg เชื่อมกันด้วยสายเคเบิ้ลผ่านรอกC ซึ่งสามารถหมุนได้อย่างอิสระ สัมประสิทธิ์แรงเสียดทานของพื้นผิวทั้งหมด เท่ากับ 0.12 และมีแรงกระทำ P ผังวัตถุอิสระ (Free Body Diagram) ของมวล A มีแรงกระทำทั้งหมดกี่แรง",4 แรง,5 แรง,6 แรง,7 แรง,none,3,q20.png,none,none,none,none,none
21,"กล่อง A มีมวล 12 kg ,กล่อง B มีมวล 6 kg เชื่อมกันด้วยสายเคเบิ้ลผ่านรอกC ซึ่งสามารถหมุนได้อย่างอิสระ สัมประสิทธิ์แรงเสียดทานของพื้นผิวทั้งหมด เท่ากับ 0.12 และมีแรงกระทำ P ผังวัตถุอิสระ (Free Body Diagram) ของมวล B มีแรงกระทำทั้งหมดกี่แรง",4 แรง,5 แรง,6 แรง,7 แรง,none,2,q21.png,none,none,none,none,none
22,ผังวัตถุอิสระ (Free Body Diagram)ของโครงสร้างที่ไม่คิดน้ำหนักนี้ มีแรงกระทำทั้งหมดกี่แรง,4 แรง,5 แรง,6 แรง,7 แรง,none,1,q22.png,none,none,none,none,none
23,ผังวัตถุอิสระ (Free Body Diagram)ของโครงสร้างที่มีมวลนี้ มีแรงกระทำทั้งหมดกี่แรง,3 แรง,4 แรง,5 แรง,6 แรง,none,2,q23.png,none,none,none,none,none
24,ผังวัตถุอิสระ (Free Body Diagram)ของชิ้นส่วนที่ไม่คิดมวล ACDE มีแรงกระทำทั้งหมดกี่แรง,4 แรง,4 แรง,5 แรง,6 แรง,none,4,q24.png,none,none,none,none,none
25,ผังวัตถุอิสระ (Free Body Diagram)ของชิ้นส่วนที่ไม่คิดมวล ของชิ้นส่วนใด ที่มีลักษณะเป็นแบบ Two-force member,ACDE,BCF,DF,ไม่มีข้อใดถูก,none,3,q25.png,none,none,none,none,none
26,ก้อนวัตถุหนัก 800 N อยู่ภายใต้แรงกระทำ P ถ้าสัมประสิทธิ์ของความเสียดทานระหว่างก้อนวัตถุ  โดยไม่คิดแรงต้านอากาศ Free Body Diagram ของก้อนวัตถุนี้ มีแรงกระทำกี่แรง,3 แรง    ,4 แรง,5 แรง,6 แรง,none,2,q26.png,none,none,none,none,none
27,สำหรับชิ้นส่วนเครื่องจักรกลที่ให้มาดังรูป จงพิจารณาว่าข้อความใดถูกต้อง,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วน BD,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วน CBA,ชิ้นส่วนที่รับแรงสามแรง (Three Force Member) คือชิ้นส่วน BD,ไม่มีข้อถูก,none,1,q27.png,none,none,none,none,none
28,สำหรับชิ้นส่วนเครื่องจักรกลที่ให้มาดังรูป จงพิจารณาว่าข้อความใดถูกต้อง,ชิ้นส่วนที่รับแรงสามแรง (Three Force Member) คือชิ้นส่วน BD,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วน CBA,ชิ้นส่วนที่รับแรงสามแรง (Three Force Member) คือชิ้นส่วน CBA,ไม่มีข้อถูก,none,3,q28.png,none,none,none,none,none
29,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วนใด,EBD,AB,D,ไม่มีข้อถูก,none,2,q29.png,none,none,none,none,none
30,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วนใด,BE,ABCD,CEF,ไม่มีข้อถูก,none,1,q30.png,none,none,none,none,none
31,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วนใด,BE,ABC,DC,ไม่มีข้อถูก,none,3,q31.png,none,none,none,none,none
32,ชิ้นส่วนที่รับแรงสองแรง (Two Force Member) คือชิ้นส่วนใด,ABE,CD,BD,ไม่มีข้อถูก,none,2,q32.png,none,none,none,none,none
33,จากโครงสร้างที่ให้มาดังรูป ชิ้นส่วนที่แรงกระทำเป็นศูนย์ (Zero Force Member) มีกี่ชิ้นส่วน,1 ชิ้นส่วน,2 ชิ้นส่วน,3 ชิ้นส่วน,4 ชิ้นส่วน,none,4,q33.png,none,none,none,none,none
34,จากโครงสร้างที่ให้มาดังรูป ชิ้นส่วนที่แรงกระทำเป็นศูนย์ (Zero Force Member) มีกี่ชิ้นส่วน,1 ชิ้นส่วน,2 ชิ้นส่วน,3 ชิ้นส่วน,4 ชิ้นส่วน,none,3,q34.png,none,none,none,none,none
35,จากโครงสร้างที่ให้มาดังรูป ชิ้นส่วนที่แรงกระทำเป็นศูนย์ (Zero Force Member) มีกี่ชิ้นส่วน,1 ชิ้นส่วน,2 ชิ้นส่วน,3 ชิ้นส่วน,4 ชิ้นส่วน,none,3,q35.png,none,none,none,none,none
36,จากโครงสร้างที่ให้มาดังรูป ชิ้นส่วนที่แรงกระทำเป็นศูนย์ (Zero Force Member) มีกี่ชิ้นส่วน,5 ชิ้นส่วน,6 ชิ้นส่วน,7 ชิ้นส่วน,8 ชิ้นส่วน,none,3,q36.png,none,none,none,none,none
37,สำหรับโครงสร้างมวลเบา ที่รองรับด้วย ball and socket ที่จุด A และผูกยึดด้วยเส้นเชือก BD และ BE ดังแสดงในรูป ปริมาณตัวแปรที่ไม่ทราบค่า (แรงที่ไม่ทราบค่า) มีกี่ตัวแปร,3 ตัวแปร,4 ตัวแปร,5 ตัวแปร,6 ตัวแปร,none,3,q37.png,none,none,none,none,none
38,แผ่นดิสค์แบบเรียบลื่น(Smooth disk) มีน้ำหนัก 20 N ถูกยึดด้วยหมุดที่จุด D ดังรูป ถ้าไม่คิดน้ำหนักของชิ้นส่วนอื่นๆ แผนผังวัตถุอิสระในข้อใดเขียนไม่ครบถ้วน,none,none,none,ไม่มีข้อถูก,none,3,q38.png,a38.png,b38.png,c38.png,none,none
39,แผ่นดิสค์แบบเรียบลื่น(Smooth disk) มีน้ำหนัก 20 N ถูกยึดด้วยหมุดที่จุด D ดังรูป ถ้าไม่คิดน้ำหนักของชิ้นส่วนอื่นๆ แผนผังวัตถุอิสระในข้อใดเขียนไม่ครบถ้วน,none,none,none,ไม่มีข้อถูก,none,3,q39.png,a39.png,b39.png,c39.png,none,none
40,สำหรับโครงกรอบ (Frame)มวลเบา ที่ให้มาดังรูป เมื่อไม่คิดน้ำหนักของรอกและโครงกรอบแผนผังวัตถุอิสระในข้อใดเขียนไม่ครบถ้วน,none,none,none,ไม่มีข้อถูก,none,2,q40.png,a40.png,b40.png,c40.png,none,none
41,สำหรับโครงกรอบ (Frame)มวลเบา ที่ให้มาดังรูป เมื่อไม่คิดน้ำหนักของรอกและโครงกรอบแผนผังวัตถุอิสระในข้อใดเขียนไม่ครบถ้วน,none,none,none,ไม่มีข้อถูก,none,4,q41.png,a41.png,b41.png,c41.png,none,none
42,สำหรับคานเบาและบางภายใต้แรงกระทำดังรูป จงพิจารณาหาแรงปฏิกิริยาที่จุด A,40kN,60kN,80kN,100kN,none,3,q42.png,none,none,none,none,none
43,สำหรับคานเบาและบางภายใต้แรงกระทำดังรูป จงพิจารณาหาแรงปฏิกิริยาที่จุด C,40kN,60kN,80kN,100kN,none,1,q43.png,none,none,none,none,none
44,สำหรับคานเบาและบางภายใต้แรงกระทำดังรูป จงพิจารณาหาแรงปฏิกิริยาที่จุด B,14kN,28kN,23kN,46kN,none,3,q44.png,none,none,none,none,none
45,สำหรับคานเบาและบางภายใต้แรงกระทำดังรูป จงพิจารณาหาแรงปฏิกิริยาที่จุด D,14kN,28kN,23kN,46kN,none,1,q45.png,none,none,none,none,none
46,สำหรับคานเบาและบางภายใต้การกระทำของโมเมนต์ T ดังรูป จงพิจารณาหาแรงปฏิกิริยาที่จุด C,none,none,none,none,none,1,q46.png,a46.png,b46.png,c46.png,d46.png,none
47,ประโยคที่ 1 - แรงสามแรงในระบบซึ่งสมดุลอยู่ในระนาบหนึ่ง ถ้าแรงทั้งสามมีขนาดเท่ากัน แรงแต่ละแรงจะทำมุมกัน 60 องศา ประโยคที่ 2  แรงสองแรงกระทำต่อวัตถุและอยู่ในสมดุล แรงทั้งสองจะมีขนาดเท่ากันแต่ทิศตรงกันข้าม,ประโยค 1 และประโยค 2 ถูกหมด,ประโยค 1 ถูก และประโยค 2 ผิด,ประโยค 1 ผิด และประโยค 2 ถูก,ประโยค 1 และประโยค 2 ผิดหมด,none,1,none,none,none,none,none,none
48,ประโยคที่ 1 - แรงสามแรงในระบบซึ่งสมดุลอยู่ในระนาบหนึ่ง ถ้าแรงทั้งสามมีขนาดเท่ากัน แรงแต่ละแรงจะทำมุมกัน 60 องศา    ประโยคที่ 2  แรงสามแรงกระทำต่ออนุภาคบนระนาบหนึ่ง และอยู่ในสมดุล แรงสามแรงนี้จะมีขนาดเท่ากัน ข้อใดถูกต้องที่สุด,ประโยค 1 และประโยค 2 ถูกหมด,ประโยค 1 ถูก และประโยค 2 ผิด,ประโยค 1 ผิด และประโยค 2 ถูก,ประโยค 1 และประโยค 2 ผิดหมด,none,2,none,none,none,none,none,none
49,ประโยคที่ 1 แรงสามแรงในระบบซึ่งสมดุลอยู่ในระนาบหนึ่ง ถ้าแรงทั้งสามมีขนาดเท่ากัน แรงแต่ละแรงจะทำมุมกัน 60 องศา    ประโยคที่ 2 แรงสองแรงกระทำต่อวัตถุและอยู่ในสมดุล แรงทั้งสองจะมีขนาดเท่ากันแต่ทิศตรงกันข้าม    ประโยคที่ 3 แรงสามแรงกระทำต่ออนุภาคบนระนาบหนึ่ง และอยู่ในสมดุล แรงสามแรงนี้จะมีขนาดเท่ากัน,ประโยคทั้ง 3 ถูกต้อง,ประโยคทั้ง 3 ผิด,มีประโยคถูก 2 ประโยค,มีประโยคผิด 2 ประโยค,none,3,none,none,none,none,none,none
50,แรงปฏิกิริยาที่จุดสัมผัสดังภาพ ต้องมีการสมมติแรงที่จุดสัมผัสกี่แรง,"2 แรง , 2 แรง","1 แรง , 2 แรง","1 แรง , 1 แรง","2 แรง , 1 แรง",none,3,q50.png,none,none,none,none,none
51,แรงปฏิกิริยาที่จุดสัมผัสดังภาพ ต้องมีการสมมติแรงที่จุดสัมผัสกี่แรง,"2 แรง , 2 แรง","1 แรง , 2 แรง","1 แรง , 1 แรง","2 แรง , 1 แรง",none,2,q51.png,none,none,none,none,none
52,แรงปฏิกิริยาที่จุดสัมผัสดังภาพ ต้องมีการสมมติแรงที่จุดสัมผัสกี่แรง,"2 แรง , 2 แรง","1 แรง , 2 แรง","1 แรง , 1 แรง","2 แรง , 1 แรง",none,4,q52.png,none,none,none,none,none
53,แรงปฏิกิริยาที่จุดสัมผัสดังภาพ ต้องมีการสมมติแรงที่จุดสัมผัสกี่แรง,"2 แรง , 2 แรง","1 แรง , 2 แรง","1 แรง , 1 แรง","2 แรง , 1 แรง",none,2,q53.png,none,none,none,none,none
54,ผังวัตถุอิสระของมวล A มีกี่แรง ถ้าไม่คิดสัมประสิทธิ์แรงเสียดทาน,1,3,5,7,none,2,q54.png,none,none,none,none,none
55,ข้อความที่ 1 - ชิ้นส่วน AB อยู่ภายใต้แรงดึง  ข้อความที่ 2 – ชื้นส่วน AB จัดเป็น Two-Force Member  ข้อใดถูกต้อง,ข้อความ 1 และ 2 ถูกต้อง,ข้อความ 1 ถูก ข้อความ 2 ผิด,ข้อความ 1 และ 2 ผิด,ข้อความ 1 ผิด ข้อความ 2 ถูก,none,1,q55.png,none,none,none,none,none
56,อิสระของคาน AB ที่ถูกหลัก จะประกอบด้วยอะไรบ้าง,แรง 4 แรง,แรง 5 แรง โมเมนต์ 1 โมเมนต์,แรง 6 แรง,แรง 6 แรง โมเมนต์ 1 โมเมนต์,none,4,q56.png,none,none,none,none,none
57,ข้อใดไม่ถูกต้อง,ชิ้นส่วน AB เป็น Two-Force Member,แรงปฏิกิริยาลัพธ์ของจุด A ทำมุม 45 องศา กับแนวราบ,ชิ้นส่วน AB อยู่ภายใต้แรงกด,ชิ้นส่วน AB อยู่ภายใต้แรงดึง,none,4,q57.png,none,none,none,none,none
58,ในการเขียนผังวัตถุอิสระ (FBD) ของ AB ที่ถูกหลัก จะมีแรงกระทำกี่แรง,2 แรง,3 แรง,4 แรง,มากกว่า 5 แรง,none,3,q58.png,none,none,none,none,none
59,ก้าน BC มีน้ำหนัก W ผูกติดกับเชือกที่จุด C และทุกจุดสัมผัส มีสัมประสิทธิ์แรงเสียดทาน ? ผังวัตถุอิสระ (FBD) ของก้าน BC ที่ถูกหลัก จะมีแรงกระทำกี่แรง,4 แรง,5 แรง,6 แรง,7 แรง,none,3,q59.png,none,none,none,none,none
60,ผังวัตถุอิสระของคาน AD ที่ถูกหลัก จะต้องเขียนแรงทั้งหมดกี่แรง,4 แรง,5 แรง,6 แรง,7 แรง,none,2,q60.png,none,none,none,none,none
61,ผังวัตถุอิสระ (FBD) ของคานตามรูป ถ้าเขียนถูกหลักจะมีแรงทั้งหมดกี่แรง,5 แรง,6 แรง,:  6 แรง 1 โมเมนต์,6 แรง 3 โมเมนต์,none,2,q61.png,none,none,none,none,none
62,ข้อใดไม่ถูกต้อง,แรงปฏิกิริยาที่จุด B จะมากกว่าแรงปฏิกิริยาที่จุด A,แรงปฏิกิริยาที่จุด B และจุด A มีขนาดเท่ากัน,แรงปฏิกิริยาที่จุด B และจุด A มีเฉพาะองค์ประกอบในแนวดิ่ง,สมการโมเมนต์จำเป็นต้องใช้ในการหาแรงปฏิกิริยาที่จุด A และจุด B,none,2,q62.png,none,none,none,none,none
63,มุมเท่าใดที่ทำให้แรงคงที่ F สร้างโมเมนต์รอบจุด O ได้สูงสุด,none,none,none,none,none,3,q63.png,a63.png,b63.png,c63.png,d63.png,none
64,แรงกระทำที่จุด E หาได้จากสมการใด,none,none,none,none,none,4,q64.png,a64.png,b64.png,c64.png,d64.png,none
65,เมื่อใช้สมการหาโมเมนต์รอบจุด E จะสามารถหาค่าอะไรได้,แรงปฏิกิริยาที่จุด E,แรงปฏิกิริยาที่จุด F,แรงปฏิกิริยาที่จุด F ในแนว x,แรงปฏิกิริยาที่จุด F ในแนว y,none,4,q65.png,none,none,none,none,none
66,ผังวัตถุอิสระของท่อที่ถูกแรงดึง F บนพื้นติดมุมตามรูป จะต้องเขียนแรงทั้งหมดกี่แรงในผังวัตถุอิสระนี้ (คิดมวลของท่อด้วย),3,4,5,6,none,2,q66.png,none,none,none,none,none
67,แรงปฏิกิริยาที่จุด O มีค่าเท่าใด,none,none,none,none,none,3,q67.png,a67.png,b67.png,c67.png,d67.png,none
68,โครง OAB ติดตั้งลักษณะตามรูป มีแรง F กระทำที่จุด A และน้ำหนัก Wa และ Wb ที่แต่ละช่วงของโครงผังวัตถุอิสระของโครง OAB นี้ ต้องเขียนแรงทั้งหมดกี่แรง,3 แรง,4 แรง ,6 แรง,7 แรง,none,3,q68.png,none,none,none,none,none
69,"แรงปฏิกิริยาที่จุด B สามารถหาได้จากสมการใด เพียงสมการเดียว (ถ้าหากทราบ Wa , Wb , F)",none,none,none,none,none,3,q69.png,a69.png,b69.png,c69.png,d69.png,none
70,ข้อใดไม่ถูกต้อง,แรงกระทำที่จุด A และ H ต้องสมมติรวม 3 แรง,แรงกระทำที่จุด A ในแนวราบเป็นศูนย์,แรงกระทำที่จุด H สามารถหาได้จากโมเมนต์รอบจุด A เท่ากับศูนย์,แรงกระทำที่จุด A ในแนวดิ่งเป็นศูนย์,none,4,q70.png,none,none,none,none,none
71,แรงปฏิกิริยาที่จุด C มีค่าเท่าใด,1 kN,2 kN,3 kN,none,none,1,q71.png,none,none,none,d71.png,none
72,แรงปฏิกิริยาที่จุด C มีค่าเท่าใด,2 kN,2 kN,3 kN,none,none,1,q72.png,none,none,none,d72.png,none
73,ข้อใดไม่ถูกต้อง,จุด B ไม่มีแรงกระทำในแนวดิ่ง,แรงกระทำที่จุด B เท่ากับ แรงกระทำที่จุด C,ที่จุด B เกิดแรงกด แต่ที่จุด C จะเกิดแรงดึง,ผิดทุกข้อ,none,4,q73.png,none,none,none,none,none
74,จากระบบที่ให้มา ที่จุด A มีแรง P กระทำ โดยทำมุม 20 องศากับแนวระดับ และมีแรง ขนาด 425 N ทำมุม 30 องศา ดังแสดงในรูป ถ้าแรงลัพธ์ ( R ) เนื่องจากแรงทั้งสองอยู่ใน แนวดิ่ง จงพิจารณาว่าข้อใดไม่ถูกต้อง,none,none,none,R = 392N,none,4,q74.png,a74.png,b74.png,c74.png,none,none
75,ระบบแรงที่กระทำต่อคานในข้อใดไม่เทียบเท่าข้ออื่น,none,none,none,none,none,3,none,a75.png,b75.png,c75.png,d75.png,none
76,พิจารณาข้อความต่อไปนี้   แรงลัพธ์ (Resultant Force) คือ การรวมแรงทั้งสองเข้าด้วยกัน เพื่อให้ ได้แรงเพียงแรงเดียว ซึ่งจะให้แนวการกระทำเช่นเดียวกันกับผลกระทำที่ได้จากแรง เดิมทั้ง 2 เวกเตอร์,ข้อความยังไม่ถูกต้องสมบูรณ์ที่ถูกต้องคือ แรงลัพธ์ (Resultant Force) คือ การรวมแรงทั้งสอง เข้าด้วยกัน เพื่อให้ได้แรงเพียง แรงเดียว ซึ่งจะให้แนวการกระทำคล้ายคลึงกันกับผลกระทำที่ได้จากแรงเดิมทั้ง 2 เวกเตอร์,ข้อความยังไม่ถูกต้องสมบูรณ์ที่ถูกต้องคือ แรงลัพธ์ (Resultant Force) คือ การรวมแรงทั้งสอง(หรือมากกว่า) เข้าด้วยกัน เพื่อให้ได้แรงเพียงแรงเดียว ซึ่งจะให้แนวการกระทำคล้ายคลึงกันกับผลกระทำที่ได้ จากกลุ่มแรงเดิม,ข้อความยังไม่ถูกต้องสมบูรณ์ที่ถูกต้องคือ แรงลัพธ์ (Resultant Force) คือ การรวมแรงทั้งสอง(หรือมากกว่า) เข้าด้วยกัน เพื่อให้ได้แรงเพียงแรงเดียว ซึ่งจะให้แนวการกระทำเช่นเดียวกันกับผลกระทำที่ได้ จากกลุ่มแรงเดิม,ข้อความถูกต้องดีแล้ว,none,3,none,none,none,none,none,none
77,ข้อใดไม่ใช่ระบบแรงที่มีผลลัพธ์ของระบบแรงลัพธ์เดี่ยว,ระบบแรงที่พบกันที่จุดเดียว (Concurrent force system ),ระบบแรงบนระนาบเดียวกัน (Coplanar force system),ระบบแรงขนานกัน (Parallel force system),ระบบแรงแบบผสม (Mixing force system),none,4,none,none,none,none,none,none
78,เสาโทรศัพท์มีเส้นเชือก BD ยึดดังแสดงในรูป ถ้าแรงย่อยของแรงในเส้นเชือก BD ในแนว AC มีค่า 180 N ข้อใดถูกต้อง,แรงในเส้นเชือก BD มีค่าเป็นครึ่งหนึ่งของแรงย่อยในแนว AC,แรงย่อยของแรงในเส้นเชือก BD ในแนว CD มีค่ามากกว่า แรงย่อยในแนว AC,แรงย่อยของแรงในเส้นเชือก BD ในแนว CD มีค่า 104 N,แรงในเส้นเชือก BD มีค่า 156 N,none,3,q78.png,none,none,none,none,none
79,พิจารณาแผ่นบางกลมในระนาบดังรูป ซึ่งมีเส้นเชือก 3 เส้นยึดติดกันที่จุด D โดยที่เชือกแต่ละเส้นทำมุม 30? กับแนวดิ่ง ถ้าขนาดแรงในเส้นเชือก CD มีค่า 100 N จงพิจารณาหาเวกเตอร์ของแรงดังกล่าว,F=100(-sin30cos60i-cos30j+sin30sin60k),F=100(sin30cos60i+cos30j+sin30sin60k),F=100(sin30cos60i-cos30j-sin30sin60k),F=100(-sin30cos60i+cos30j+sin30sin60k),none,4,q79.png,none,none,none,none,none
80,เราสามารถแตกแรง F = 100 N เป็นส่วนประกอบของแรงตามแกนต่างๆ จงบอกขนาดของส่วนประกอบของแรงในแกน x-y',ขนาดของส่วนประกอบของแรงในแกน x = 70.7 N ขนาดของส่วนประกอบของแรงในแกน y’ = 0 N,ขนาดของส่วนประกอบของแรงในแกน x = 141 N ขนาดของส่วนประกอบของแรงในแกน y’ = 100 N,ขนาดของส่วนประกอบของแรงในแกน x = 70.7 N ขนาดของส่วนประกอบของแรงในแกน y’ = 70.7 N,ขนาดของส่วนประกอบของแรงในแกน x = 70.7 N ขนาดของส่วนประกอบของแรงในแกน y’ = 141 N,none,2,q80.png,none,none,none,none,none
81,ระบบแรงบนกล่องทรงลูกบาศก์ในข้อใดไม่เทียบเท่าข้อ อื่น,none,none,none,none,none,4,none,a81.png,b81.png,c81.png,d81.png,none
82,จงคำนวณหาขนาดของ องค์ประกอบของแรง 80 N ในแนว u,none,none,none,none,none,2,q82.png,a82.png,b82.png,c82.png,d82.png,none
83,ถ้ามวล M=1000kg ใช้ g=10m/s2 แรงสมมูล (Equivalent Force System) ที่จุด A เท่ากับข้อใด,none,none,none,none,none,1,q83.png,a83.png,b83.png,c83.png,d83.png,none
84,ถ้ามวล M=1000kg ใช้ g=10m/s2 แรงสมมูล (Equivalent Force System) ที่จุด B เท่ากับข้อใด,none,none,none,none,none,1,q84.png,a84.png,b84.png,c84.png,d84.png,none
85,แรงลัพธ์ของแรง F1 และ F2 ที่กระทำต่อหมุดเท่ากับเท่าไร,none,none,none,none,none,1,q85.png,a85.png,b85.png,c85.png,d85.png,none
86,แรงลัพธ์ของแรง F1 และ F2 ที่กระทำต่อหมุดในองค์ประกอบ X เท่ากับเท่าไร,13 N,300 N,200 N,123 N,none,4,q86.png,none,none,none,none,none
87,แรงลัพธ์ของแรง F1 และ F2 ที่กระทำต่อหมุดในองค์ประกอบ Y เท่ากับเท่าไร,100 N,174 N,200 N,250 N,none,2,q87.png,none,none,none,none,none
88,แรงลัพธ์ของ F1 F2 F3 ในองค์ประกอบของแกน Y เท่ากับ เท่าไร,none,none,none,none,none,4,q88.png,a88.png,b88.png,c88.png,d88.png,none
89,แรงลัพธ์ของ F1 F2 F3 ในองค์ประกอบของแกน X เท่ากับ เท่าไร,none,none,none,none,none,2,q89.png,a89.png,b89.png,c89.png,d89.png,none
90,เสาถูกดึงด้วยแรง T และแรงขนาด 600 N ดังแสดงในรูป ถ้าแรงลัพธ์ของแรงทั้งสองมีค่า 1200 N ทิศพุ่งขึ้นในแนวดิ่ง จงพิจาณาหาแรงตึง T,644 N,744 N,464 N,476 N,none,2,q90.png,none,none,none,none,none
